serial_nbr,batchID
S004B045146,B045146
S002B044620,B044620
S006B013314,B013314
S006B036947,B036947
S005B038178,B038178
S003B035512,B035512
S007B027569,B027569
S007B008825,B008825
S006B019002,B019002
S009B003497,B003497
S005B021904,B021904
S001B022867,B022867
S009B016801,B016801
S002B026155,B026155
S009B030062,B030062
S005B031797,B031797
S003B046203,B046203
S008B012983,B012983
S006B004671,B004671
S000B041818,B041818
S007B026312,B026312
S005B029823,B029823
S005B005715,B005715
S004B017569,B017569
S007B006888,B006888
S001B010385,B010385
S008B016828,B016828
S008B016873,B016873
S002B009016,B009016
S000B011052,B011052
S003B015356,B015356
S001B030086,B030086
S007B005187,B005187
S001B025518,B025518
S006B000576,B000576
S006B041518,B041518
S001B010832,B010832
S009B030620,B030620
S003B035228,B035228
S007B016188,B016188
S005B018185,B018185
S000B048803,B048803
S007B018975,B018975
S006B049052,B049052
S007B022807,B022807
S001B045792,B045792
S006B046336,B046336
S005B010864,B010864
S002B030237,B030237
S009B028700,B028700
S008B020836,B020836
S000B034572,B034572
S009B042069,B042069
S006B019766,B019766
S003B016130,B016130
S009B040707,B040707
S001B027215,B027215
S004B010999,B010999
S006B007176,B007176
S009B045585,B045585
S002B031275,B031275
S005B022549,B022549
S003B034091,B034091
S009B012414,B012414
S005B016848,B016848
S008B015080,B015080
S004B020482,B020482
S002B035001,B035001
S006B041749,B041749
S004B002676,B002676
S007B014839,B014839
S001B007122,B007122
S004B026046,B026046
S003B035571,B035571
S009B047979,B047979
S004B029226,B029226
S008B026611,B026611
S008B028189,B028189
S009B004807,B004807
S001B020121,B020121
S002B017229,B017229
S003B016278,B016278
S006B005310,B005310
S000B009317,B009317
S001B020378,B020378
S005B038647,B038647
S006B047994,B047994
S003B020268,B020268
S009B021225,B021225
S009B008524,B008524
S009B011623,B011623
S008B039692,B039692
S003B010252,B010252
S006B000873,B000873
S001B019054,B019054
S005B024501,B024501
S009B003515,B003515
S009B023497,B023497
S007B004718,B004718
S001B041523,B041523
S001B047155,B047155
S000B025498,B025498
S008B032961,B032961
S002B018657,B018657
S002B014236,B014236
S002B029117,B029117
S007B029847,B029847
S009B019117,B019117
S007B030657,B030657
S002B008516,B008516
S006B003402,B003402
S002B035949,B035949
S001B038725,B038725
S003B045292,B045292
S003B040829,B040829
S000B024104,B024104
S002B003606,B003606
S008B005595,B005595
S003B030620,B030620
S008B022314,B022314
S000B027450,B027450
S006B022048,B022048
S008B023842,B023842
S004B040413,B040413
S004B034663,B034663
S006B017753,B017753
S007B015286,B015286
S007B035017,B035017
S002B029847,B029847
S005B013987,B013987
S002B034145,B034145
S009B004867,B004867
S005B016849,B016849
S008B024214,B024214
S005B040717,B040717
S007B033625,B033625
S007B046253,B046253
S005B030646,B030646
S001B044280,B044280
S006B029387,B029387
S000B010525,B010525
S002B025017,B025017
S008B029873,B029873
S007B048827,B048827
S003B046682,B046682
S006B013581,B013581
S004B041516,B041516
S006B003249,B003249
S001B012085,B012085
S004B018186,B018186
S008B001819,B001819
S007B005833,B005833
S000B041507,B041507
S000B040727,B040727
S007B014970,B014970
S009B046682,B046682
S003B049197,B049197
S002B021522,B021522
S000B041415,B041415
S009B019452,B019452
S008B014522,B014522
S009B009736,B009736
S003B009149,B009149
S003B034038,B034038
S008B014351,B014351
S001B002633,B002633
S005B016930,B016930
S008B039123,B039123
S000B005418,B005418
S002B047912,B047912
S007B025335,B025335
S003B003208,B003208
S000B030429,B030429
S007B048253,B048253
S000B029878,B029878
S008B029595,B029595
S003B007176,B007176
S007B016002,B016002
S007B040174,B040174
S005B025189,B025189
S005B009186,B009186
S000B044553,B044553
S009B005653,B005653
S003B006093,B006093
S003B028489,B028489
S004B043223,B043223
S001B018125,B018125
S004B042307,B042307
S006B037533,B037533
S008B042972,B042972
S008B008437,B008437
S006B029148,B029148
S003B024501,B024501
S001B033648,B033648
S004B025409,B025409
S004B024819,B024819
S001B049711,B049711
S003B043940,B043940
S000B029806,B029806
S007B046682,B046682
S002B026342,B026342
S004B043873,B043873
S007B003069,B003069
S001B031414,B031414
S004B018620,B018620
S005B016733,B016733
S004B044756,B044756
S005B010832,B010832
S008B041881,B041881
S000B026400,B026400
S004B020897,B020897
S009B016207,B016207
S000B045146,B045146
S008B014084,B014084
S004B001335,B001335
S005B035435,B035435
S007B037731,B037731
S008B034046,B034046
S001B049474,B049474
S002B006090,B006090
S000B024383,B024383
S000B022639,B022639
S009B021576,B021576
S008B024411,B024411
S006B002345,B002345
S007B020392,B020392
S009B020459,B020459
S007B035498,B035498
S000B007451,B007451
S008B045570,B045570
S005B029970,B029970
S002B017773,B017773
S007B041912,B041912
S001B013752,B013752
S003B028967,B028967
S007B047240,B047240
S005B020268,B020268
S006B008366,B008366
S004B021018,B021018
S007B017736,B017736
S005B000837,B000837
S001B015375,B015375
S004B019009,B019009
S001B015969,B015969
S009B000195,B000195
S006B027619,B027619
S007B015848,B015848
S003B040407,B040407
S000B036050,B036050
S004B008676,B008676
S003B010233,B010233
S003B043283,B043283
S001B004064,B004064
S000B041322,B041322
S001B016878,B016878
S000B012902,B012902
S009B009540,B009540
S001B001840,B001840
S005B044553,B044553
S007B035623,B035623
S009B020392,B020392
S004B023370,B023370
S002B044848,B044848
S008B007586,B007586
S000B048604,B048604
S000B049126,B049126
S006B010385,B010385
S006B023476,B023476
S004B017399,B017399
S001B036050,B036050
S005B010336,B010336
S003B017218,B017218
S003B000486,B000486
S001B015239,B015239
S001B041433,B041433
S009B034851,B034851
S009B038445,B038445
S009B031661,B031661
S004B004229,B004229
S003B029515,B029515
S000B018481,B018481
S007B026740,B026740
S002B005575,B005575
S002B033057,B033057
S003B012978,B012978
S006B022867,B022867
S004B050086,B050086
S009B044756,B044756
S008B042698,B042698
S007B008431,B008431
S007B016135,B016135
S005B004222,B004222
S005B034510,B034510
S001B040857,B040857
S004B002064,B002064
S000B004366,B004366
S007B042215,B042215
S005B045292,B045292
S006B043836,B043836
S007B024041,B024041
S005B025528,B025528
S000B038757,B038757
S001B036832,B036832
S006B013599,B013599
S004B008204,B008204
S008B030712,B030712
S006B048421,B048421
S009B041330,B041330
S009B036790,B036790
S001B038270,B038270
S002B029089,B029089
S001B044212,B044212
S006B034145,B034145
S001B014712,B014712
S001B008263,B008263
S008B035381,B035381
S003B023910,B023910
S009B023597,B023597
S002B029515,B029515
S007B033163,B033163
S001B026306,B026306
S006B000373,B000373
S001B038708,B038708
S004B047880,B047880
S005B029124,B029124
S005B037731,B037731
S004B013289,B013289
S008B006098,B006098
S009B006554,B006554
S007B017695,B017695
S003B047880,B047880
S004B027458,B027458
S009B019314,B019314
S009B022026,B022026
S007B022292,B022292
S008B040407,B040407
S003B019876,B019876
S009B048644,B048644
S004B006318,B006318
S006B039283,B039283
S005B001663,B001663
S006B009170,B009170
S002B016930,B016930
S001B002747,B002747
S004B008460,B008460
S004B023967,B023967
S000B036362,B036362
S007B010186,B010186
S009B009749,B009749
S005B048803,B048803
S003B020517,B020517
S000B036035,B036035
S007B016664,B016664
S007B019196,B019196
S003B041523,B041523
S006B033093,B033093
S004B001663,B001663
S009B036898,B036898
S001B001663,B001663
S003B049702,B049702
S003B019452,B019452
S000B028646,B028646
S003B046170,B046170
S001B036791,B036791
S003B022390,B022390
S003B003400,B003400
S005B036617,B036617
S005B042470,B042470
S002B012316,B012316
S005B019196,B019196
S006B040605,B040605
S001B003017,B003017
S004B008697,B008697
S007B007566,B007566
S009B021959,B021959
S003B027010,B027010
S000B029595,B029595
S001B013465,B013465
S005B005741,B005741
S006B009238,B009238
S003B030237,B030237
S000B035405,B035405
S005B034886,B034886
S004B049711,B049711
S008B008941,B008941
S003B018464,B018464
S008B020459,B020459
S004B012168,B012168
S002B037809,B037809
S005B021181,B021181
S000B037204,B037204
S003B022807,B022807
S003B021487,B021487
S009B047287,B047287
S001B020528,B020528
S001B046302,B046302
S003B017229,B017229
S009B021888,B021888
S008B031563,B031563
S006B034107,B034107
S006B030825,B030825
S002B006415,B006415
S000B046774,B046774
S005B029806,B029806
S004B025306,B025306
S004B049956,B049956
S000B008009,B008009
S008B005757,B005757
S002B003655,B003655
S009B030429,B030429
S003B014907,B014907
S004B035811,B035811
S004B033656,B033656
S007B024819,B024819
S003B000950,B000950
S004B033057,B033057
S002B002297,B002297
S009B041389,B041389
S007B035564,B035564
S000B007340,B007340
S009B026696,B026696
S001B023382,B023382
S008B018445,B018445
S003B002633,B002633
S004B019623,B019623
S003B018642,B018642
S002B036406,B036406
S004B019752,B019752
S005B027477,B027477
S002B010643,B010643
S008B042012,B042012
S009B002676,B002676
S002B046666,B046666
S004B046832,B046832
S006B032020,B032020
S006B039720,B039720
S001B020233,B020233
S009B030209,B030209
S007B010211,B010211
S006B002577,B002577
S005B029347,B029347
S000B024760,B024760
S004B025971,B025971
S006B028281,B028281
S003B040555,B040555
S000B018975,B018975
S006B010324,B010324
S001B019597,B019597
S003B035242,B035242
S008B005537,B005537
S006B000950,B000950
S003B004270,B004270
S003B027569,B027569
S009B037139,B037139
S002B020120,B020120
S002B039773,B039773
S009B014511,B014511
S004B030149,B030149
S006B034211,B034211
S003B036697,B036697
S004B044220,B044220
S007B000782,B000782
S008B000227,B000227
S006B034572,B034572
S000B025290,B025290
S007B044466,B044466
S000B023439,B023439
S005B007887,B007887
S006B016207,B016207
S000B030810,B030810
S001B048803,B048803
S005B001151,B001151
S005B030119,B030119
S001B025498,B025498
S003B047516,B047516
S005B028098,B028098
S007B019718,B019718
S001B022494,B022494
S009B042571,B042571
S009B016979,B016979
S003B039133,B039133
S004B049052,B049052
S002B011231,B011231
S007B049864,B049864
S002B021585,B021585
S004B033625,B033625
S000B019196,B019196
S006B024245,B024245
S006B036697,B036697
S004B043881,B043881
S000B047838,B047838
S002B016878,B016878
S003B033731,B033731
S006B017964,B017964
S003B037934,B037934
S003B028835,B028835
S006B030577,B030577
S001B028869,B028869
S004B012734,B012734
S008B016504,B016504
S009B041310,B041310
S003B029090,B029090
S009B046522,B046522
S006B046776,B046776
S003B023991,B023991
S006B009681,B009681
S006B013842,B013842
S000B006181,B006181
S003B008431,B008431
S000B048738,B048738
S001B039778,B039778
S000B035664,B035664
S006B000029,B000029
S008B017559,B017559
S008B028080,B028080
S004B020919,B020919
S003B033648,B033648
S003B050259,B050259
S009B039150,B039150
S006B012978,B012978
S002B017837,B017837
S000B048072,B048072
S003B017964,B017964
S001B035859,B035859
S003B007463,B007463
S006B033087,B033087
S004B030302,B030302
S009B025017,B025017
S003B050271,B050271
S005B036555,B036555
S008B036362,B036362
S006B037625,B037625
S006B010515,B010515
S001B025827,B025827
S008B027457,B027457
S001B029872,B029872
S007B017865,B017865
S003B014742,B014742
S007B003163,B003163
S005B024806,B024806
S001B005101,B005101
S000B023726,B023726
S008B034682,B034682
S002B002764,B002764
S003B010442,B010442
S003B036387,B036387
S000B030647,B030647
S008B032266,B032266
S008B028302,B028302
S008B006015,B006015
S007B035106,B035106
S005B045792,B045792
S001B001172,B001172
S000B032755,B032755
S005B031259,B031259
S006B009342,B009342
S002B005332,B005332
S008B023338,B023338
S009B000055,B000055
S008B039040,B039040
S009B036183,B036183
S006B021672,B021672
S008B007084,B007084
S003B014519,B014519
S004B014692,B014692
S004B050011,B050011
S006B023959,B023959
S007B038034,B038034
S000B042307,B042307
S004B036617,B036617
S006B023263,B023263
S005B023823,B023823
S008B004639,B004639
S008B025385,B025385
S005B024911,B024911
S005B036790,B036790
S003B029240,B029240
S005B018678,B018678
S008B045486,B045486
S000B040394,B040394
S003B003847,B003847
S003B026754,B026754
S001B045568,B045568
S009B042859,B042859
S006B027256,B027256
S002B014435,B014435
S004B015663,B015663
S006B040403,B040403
S000B044722,B044722
S002B042856,B042856
S003B013987,B013987
S009B005575,B005575
S006B031471,B031471
S002B015288,B015288
S009B028221,B028221
S005B022320,B022320
S000B035698,B035698
S006B024342,B024342
S005B049870,B049870
S008B039677,B039677
S001B043942,B043942
S008B004917,B004917
S002B049880,B049880
S006B008825,B008825
S002B024590,B024590
S000B000187,B000187
S001B008577,B008577
S001B027619,B027619
S008B030062,B030062
S001B041851,B041851
S000B001974,B001974
S000B010385,B010385
S004B023439,B023439
S009B039773,B039773
S005B026763,B026763
S009B037931,B037931
S007B029619,B029619
S002B026187,B026187
S005B049024,B049024
S005B034148,B034148
S006B007340,B007340
S008B047981,B047981
S008B028708,B028708
S002B020836,B020836
S003B026312,B026312
S009B024574,B024574
S007B039733,B039733
S000B018640,B018640
S004B043947,B043947
S005B022392,B022392
S004B024051,B024051
S008B045158,B045158
S004B026247,B026247
S009B044914,B044914
S002B049966,B049966
S001B006544,B006544
S001B030774,B030774
S006B000227,B000227
S008B001540,B001540
S004B016801,B016801
S009B031288,B031288
S006B019485,B019485
S001B022658,B022658
S006B007243,B007243
S003B044789,B044789
S002B021094,B021094
S003B019713,B019713
S008B008771,B008771
S003B003497,B003497
S006B020392,B020392
S009B017440,B017440
S001B049878,B049878
S005B018530,B018530
S009B022345,B022345
S004B046544,B046544
S000B048507,B048507
S003B002631,B002631
S007B009979,B009979
S007B049821,B049821
S003B013812,B013812
S008B024245,B024245
S005B020429,B020429
S005B045779,B045779
S008B039338,B039338
S001B047504,B047504
S002B032855,B032855
S009B003010,B003010
S003B000276,B000276
S001B043557,B043557
S000B008974,B008974
S006B007190,B007190
S009B020378,B020378
S001B002614,B002614
S007B008460,B008460
S004B042176,B042176
S003B020843,B020843
S007B037476,B037476
S001B000950,B000950
S009B019371,B019371
S008B011899,B011899
S008B026976,B026976
S002B018003,B018003
S009B003087,B003087
S006B003087,B003087
S004B016710,B016710
S002B019545,B019545
S005B035091,B035091
S007B045338,B045338
S000B013465,B013465
S001B028080,B028080
S004B021887,B021887
S008B031579,B031579
S003B050011,B050011
S004B004703,B004703
S006B022973,B022973
S005B027238,B027238
S007B040727,B040727
S005B029701,B029701
S009B039008,B039008
S004B024090,B024090
S006B032577,B032577
S007B036183,B036183
S007B018464,B018464
S001B031563,B031563
S009B009500,B009500
S006B045779,B045779
S006B048995,B048995
S002B046256,B046256
S000B003320,B003320
S003B013384,B013384
S009B049878,B049878
S003B026069,B026069
S006B047240,B047240
S008B018793,B018793
S008B038576,B038576
S007B017773,B017773
S003B021775,B021775
S009B009741,B009741
S007B004929,B004929
S003B041566,B041566
S004B014418,B014418
S006B034800,B034800
S002B035230,B035230
S009B041297,B041297
S006B018657,B018657
S000B012538,B012538
S002B035800,B035800
S007B041412,B041412
S009B046120,B046120
S006B016135,B016135
S000B007517,B007517
S008B013453,B013453
S008B024784,B024784
S002B020233,B020233
S004B042277,B042277
S007B012902,B012902
S005B035995,B035995
S003B016066,B016066
S004B016121,B016121
S000B008777,B008777
S003B012516,B012516
S007B044455,B044455
S001B034353,B034353
S005B041818,B041818
S004B030086,B030086
S008B036050,B036050
S007B027191,B027191
S009B006473,B006473
S006B032234,B032234
S002B011550,B011550
S004B016111,B016111
S004B020838,B020838
S004B009292,B009292
S007B021707,B021707
S008B006416,B006416
S009B030501,B030501
S001B038427,B038427
S005B038843,B038843
S000B041002,B041002
S002B035698,B035698
S001B002367,B002367
S006B033615,B033615
S009B038757,B038757
S009B049859,B049859
S005B024467,B024467
S001B008825,B008825
S007B002993,B002993
S009B032062,B032062
S007B010451,B010451
S009B013283,B013283
S000B023627,B023627
S006B011454,B011454
S009B001244,B001244
S000B041518,B041518
S004B042149,B042149
S009B015288,B015288
S005B039150,B039150
S004B023949,B023949
S006B046338,B046338
S005B025518,B025518
S003B009317,B009317
S003B038164,B038164
S004B011194,B011194
S009B045789,B045789
S003B014165,B014165
S007B047602,B047602
S005B034468,B034468
S005B007754,B007754
S001B021131,B021131
S009B010819,B010819
S002B026080,B026080
S003B030334,B030334
S004B022085,B022085
S008B017799,B017799
S007B032062,B032062
S004B016504,B016504
S004B034901,B034901
S001B045891,B045891
S004B014764,B014764
S000B004637,B004637
S004B012538,B012538
S009B013342,B013342
S000B039680,B039680
S006B025650,B025650
S004B020020,B020020
S006B026342,B026342
S003B022392,B022392
S007B039117,B039117
S009B045911,B045911
S006B024051,B024051
S004B030646,B030646
S005B043085,B043085
S005B030968,B030968
S000B003804,B003804
S001B018640,B018640
S000B018772,B018772
S008B025783,B025783
S006B014190,B014190
S004B023812,B023812
S003B049455,B049455
S007B025783,B025783
S001B027238,B027238
S009B041331,B041331
S002B046377,B046377
S005B038464,B038464
S002B015173,B015173
S005B027966,B027966
S009B028879,B028879
S006B002590,B002590
S004B034353,B034353
S003B000746,B000746
S000B000783,B000783
S008B040324,B040324
S003B017438,B017438
S004B002467,B002467
S009B017029,B017029
S000B004741,B004741
S003B037521,B037521
S008B034571,B034571
S003B008777,B008777
S009B043283,B043283
S004B003106,B003106
S001B017579,B017579
S009B049427,B049427
S000B003484,B003484
S006B025287,B025287
S003B044241,B044241
S008B023904,B023904
S000B038647,B038647
S009B032013,B032013
S005B019452,B019452
S004B015197,B015197
