serial_nbr,batchID
S009B013567,B013567
S002B016439,B016439
S001B004302,B004302
S005B045503,B045503
S001B000127,B000127
S000B012580,B012580
S006B026982,B026982
S002B003930,B003930
S008B037937,B037937
S008B048005,B048005
S004B005003,B005003
S002B049423,B049423
S007B031946,B031946
S001B045596,B045596
S001B014629,B014629
S000B040188,B040188
S006B013738,B013738
S007B032275,B032275
S006B008866,B008866
S005B017360,B017360
S006B028960,B028960
S002B029318,B029318
S005B010981,B010981
S000B023386,B023386
S002B048920,B048920
S000B009943,B009943
S001B013554,B013554
S001B020269,B020269
S003B020047,B020047
S001B032960,B032960
S001B044263,B044263
S007B048676,B048676
S009B003032,B003032
S001B041892,B041892
S006B008900,B008900
S003B039944,B039944
S009B032225,B032225
S000B047095,B047095
S002B041384,B041384
S001B031919,B031919
S001B003666,B003666
S007B017629,B017629
S007B023796,B023796
S008B040630,B040630
S004B010047,B010047
S009B021995,B021995
S006B032156,B032156
S003B013558,B013558
S009B045803,B045803
S001B047387,B047387
S002B027416,B027416
S005B032649,B032649
S004B038422,B038422
S008B031005,B031005
S008B037541,B037541
S007B015898,B015898
S004B047331,B047331
S006B021772,B021772
S004B007318,B007318
S000B048171,B048171
S007B026140,B026140
S007B001654,B001654
S001B019537,B019537
S000B033540,B033540
S009B012539,B012539
S007B044639,B044639
S004B044976,B044976
S002B048057,B048057
S003B043652,B043652
S005B030965,B030965
S006B015241,B015241
S008B030637,B030637
S000B047573,B047573
S001B007751,B007751
S001B027797,B027797
S003B007558,B007558
S003B021565,B021565
S002B026841,B026841
S005B018405,B018405
S004B007501,B007501
S002B048285,B048285
S005B023643,B023643
S007B011333,B011333
S007B004050,B004050
S004B037199,B037199
S007B000509,B000509
S003B038053,B038053
S008B014665,B014665
S009B035909,B035909
S005B030076,B030076
S004B025013,B025013
S009B021638,B021638
S004B023355,B023355
S000B008571,B008571
S006B030164,B030164
S007B021887,B021887
S004B018761,B018761
S006B012870,B012870
S003B021412,B021412
S002B039565,B039565
S006B023710,B023710
S005B021505,B021505
S003B033683,B033683
S001B012878,B012878
S000B027137,B027137
S002B042089,B042089
S002B036820,B036820
S004B045941,B045941
S007B047925,B047925
S001B000798,B000798
S006B042077,B042077
S005B035716,B035716
S007B030448,B030448
S005B046128,B046128
S008B030617,B030617
S004B014744,B014744
S004B014273,B014273
S009B029122,B029122
S006B040233,B040233
S006B032778,B032778
S000B008067,B008067
S008B011921,B011921
S007B020873,B020873
S001B041798,B041798
S000B043247,B043247
S001B047494,B047494
S002B006789,B006789
S006B001718,B001718
S002B041021,B041021
S002B046570,B046570
S004B028415,B028415
S007B017015,B017015
S001B032911,B032911
S007B047985,B047985
S002B005819,B005819
S002B014935,B014935
S005B040021,B040021
S008B006851,B006851
S008B004788,B004788
S004B033334,B033334
S004B000238,B000238
S003B033221,B033221
S004B023607,B023607
S000B024744,B024744
S000B041649,B041649
S003B028598,B028598
S000B009193,B009193
S002B014371,B014371
S004B041682,B041682
S008B041041,B041041
S006B020309,B020309
S004B012805,B012805
S004B031347,B031347
S006B043790,B043790
S009B028591,B028591
S005B046670,B046670
S003B028140,B028140
S009B021231,B021231
S004B041041,B041041
S000B037667,B037667
S002B040164,B040164
S005B024020,B024020
S004B038292,B038292
S000B042612,B042612
S008B001650,B001650
S003B039820,B039820
S005B016965,B016965
S003B029434,B029434
S008B008963,B008963
S004B039813,B039813
S005B049122,B049122
S002B045665,B045665
S007B033540,B033540
S004B045603,B045603
S007B047777,B047777
S009B042528,B042528
S006B048252,B048252
S002B039858,B039858
S003B027896,B027896
S002B047635,B047635
S002B011587,B011587
S000B031895,B031895
S009B027401,B027401
S000B031028,B031028
S004B033517,B033517
S004B029562,B029562
S007B004406,B004406
S003B043299,B043299
S009B010859,B010859
S000B036873,B036873
S006B025040,B025040
S006B003159,B003159
S002B025219,B025219
S003B011468,B011468
S003B034650,B034650
S008B046309,B046309
S000B042582,B042582
S001B023078,B023078
S005B007160,B007160
S001B039803,B039803
S009B039820,B039820
S000B045074,B045074
S006B036684,B036684
S000B012059,B012059
S001B041204,B041204
S000B035923,B035923
S002B014410,B014410
S001B000075,B000075
S004B039414,B039414
S004B047429,B047429
S004B004122,B004122
S007B019729,B019729
S007B037817,B037817
S009B035239,B035239
S009B010326,B010326
S006B036954,B036954
S009B048645,B048645
S007B010342,B010342
S006B022861,B022861
S000B020015,B020015
S005B032072,B032072
S006B002351,B002351
S006B002407,B002407
S006B048515,B048515
S007B013741,B013741
S005B016717,B016717
S009B044113,B044113
S004B017779,B017779
S009B030816,B030816
S002B045558,B045558
S000B000127,B000127
S004B012944,B012944
S003B034408,B034408
S009B002802,B002802
S006B032874,B032874
S008B012805,B012805
S009B037444,B037444
S009B023710,B023710
S006B027056,B027056
S000B034613,B034613
S005B033328,B033328
S000B012362,B012362
S001B040491,B040491
S003B048593,B048593
S004B033477,B033477
S006B013296,B013296
S006B032380,B032380
S005B020194,B020194
S001B003747,B003747
S007B024853,B024853
S003B003910,B003910
S004B024783,B024783
S000B004513,B004513
S003B017654,B017654
S009B016899,B016899
S005B018135,B018135
S005B042747,B042747
S002B042964,B042964
S008B016645,B016645
S002B043719,B043719
S009B035355,B035355
S001B037003,B037003
S004B021613,B021613
S004B002043,B002043
S003B034778,B034778
S007B036954,B036954
S005B024481,B024481
S000B034419,B034419
S005B023382,B023382
S006B018512,B018512
S002B048985,B048985
S006B040703,B040703
S007B035146,B035146
S006B030005,B030005
S004B012152,B012152
S000B012449,B012449
S005B009738,B009738
S008B042532,B042532
S001B023475,B023475
S008B013322,B013322
S009B008584,B008584
S007B027273,B027273
S006B024568,B024568
S007B032706,B032706
S000B044560,B044560
S001B031034,B031034
S002B050214,B050214
S000B000911,B000911
S005B025463,B025463
S003B047482,B047482
S001B025747,B025747
S001B034274,B034274
S001B016046,B016046
S003B026817,B026817
S000B000627,B000627
S008B043360,B043360
S000B048808,B048808
S000B033608,B033608
S009B040769,B040769
S000B010394,B010394
S002B005441,B005441
S007B025531,B025531
S002B011545,B011545
S002B049455,B049455
S007B027137,B027137
S000B016971,B016971
S002B033357,B033357
S006B019057,B019057
S006B001891,B001891
S004B019085,B019085
S003B001839,B001839
S001B046574,B046574
S007B017968,B017968
S004B006031,B006031
S007B001358,B001358
S001B013396,B013396
S000B049426,B049426
S007B043405,B043405
S003B015280,B015280
S007B027976,B027976
S005B047482,B047482
S009B015508,B015508
S005B044026,B044026
S000B048985,B048985
S005B033229,B033229
S003B018133,B018133
S001B049788,B049788
S003B010609,B010609
S007B024127,B024127
S001B018186,B018186
S004B038066,B038066
S001B031542,B031542
S009B017272,B017272
S009B033787,B033787
S007B004146,B004146
S005B011108,B011108
S000B038721,B038721
S002B021921,B021921
S002B048631,B048631
S006B045212,B045212
S004B031919,B031919
S002B014135,B014135
S005B023039,B023039
S001B044838,B044838
S004B002802,B002802
S009B048315,B048315
S008B021002,B021002
S009B019871,B019871
S009B046115,B046115
S001B020349,B020349
S007B029396,B029396
S003B047879,B047879
S000B012378,B012378
S009B002198,B002198
S006B011921,B011921
S000B001044,B001044
S001B006308,B006308
S005B038991,B038991
S005B004418,B004418
S005B045603,B045603
S000B048661,B048661
S001B048322,B048322
S002B034516,B034516
S008B028320,B028320
S000B025953,B025953
S004B033664,B033664
S009B008940,B008940
S009B013459,B013459
S005B021412,B021412
S009B007152,B007152
S000B024689,B024689
S003B016092,B016092
S000B007520,B007520
S003B019104,B019104
S001B035327,B035327
S004B033305,B033305
S004B003349,B003349
S001B017432,B017432
S002B008788,B008788
S005B014211,B014211
S001B021602,B021602
S008B029974,B029974
S008B010231,B010231
S009B046464,B046464
S009B015222,B015222
S006B019850,B019850
S006B032876,B032876
S007B004585,B004585
S008B042866,B042866
S003B043790,B043790
S001B027905,B027905
S009B008857,B008857
S000B048515,B048515
S001B032644,B032644
S004B007330,B007330
S001B044797,B044797
S003B016717,B016717
S001B024867,B024867
S009B046555,B046555
S005B011248,B011248
S003B020015,B020015
S009B015034,B015034
S006B023432,B023432
S009B022432,B022432
S007B037127,B037127
S000B040301,B040301
S003B012378,B012378
S001B009461,B009461
S003B043479,B043479
S004B008641,B008641
S003B018592,B018592
S003B002976,B002976
S003B033425,B033425
S002B038983,B038983
S004B047575,B047575
S001B050239,B050239
S006B037088,B037088
S002B023432,B023432
S001B039640,B039640
S000B013618,B013618
S001B023134,B023134
S007B045951,B045951
S005B036558,B036558
S001B007260,B007260
S004B044882,B044882
S001B006150,B006150
S008B031422,B031422
S005B030983,B030983
S009B024407,B024407
S003B048398,B048398
S008B042039,B042039
S007B045372,B045372
S001B044527,B044527
S005B011399,B011399
S002B013599,B013599
S002B042612,B042612
S009B027406,B027406
S008B033367,B033367
S001B039231,B039231
S009B038085,B038085
S000B030655,B030655
S006B044879,B044879
S007B048427,B048427
S003B033617,B033617
S009B020015,B020015
S001B040703,B040703
S002B028960,B028960
S006B047429,B047429
S001B012071,B012071
S002B019866,B019866
S002B008283,B008283
S005B020558,B020558
S009B019329,B019329
S005B041760,B041760
S005B029976,B029976
S000B011493,B011493
S006B000982,B000982
S002B029142,B029142
S008B003386,B003386
S007B008789,B008789
S007B042324,B042324
S003B034705,B034705
S003B047113,B047113
S006B013884,B013884
S005B032570,B032570
S006B020910,B020910
S007B010002,B010002
S003B017254,B017254
S002B033086,B033086
S002B049995,B049995
S009B049413,B049413
S003B014712,B014712
S007B008508,B008508
S000B013036,B013036
S009B036483,B036483
S005B019430,B019430
S007B038422,B038422
S001B006754,B006754
S001B025163,B025163
S004B003306,B003306
S001B012699,B012699
S007B043079,B043079
S004B030816,B030816
S007B014320,B014320
S006B016740,B016740
S009B026784,B026784
S007B006956,B006956
S000B009401,B009401
S007B001579,B001579
S003B045810,B045810
S002B003689,B003689
S004B034189,B034189
S008B014173,B014173
S006B023636,B023636
S007B046834,B046834
S008B018003,B018003
S007B047534,B047534
S006B037006,B037006
S005B003747,B003747
S001B004922,B004922
S005B013636,B013636
S005B029009,B029009
S007B020791,B020791
S002B021231,B021231
S003B031453,B031453
S000B015240,B015240
S001B023889,B023889
S001B013625,B013625
S004B008353,B008353
S005B044149,B044149
S003B006235,B006235
S007B014443,B014443
S003B048528,B048528
S001B007226,B007226
S004B037113,B037113
S003B020521,B020521
S004B046695,B046695
S002B020269,B020269
S001B019867,B019867
S006B040769,B040769
S007B016682,B016682
S009B010017,B010017
S002B020873,B020873
S000B037199,B037199
S004B016659,B016659
S007B000671,B000671
S003B011422,B011422
S001B037277,B037277
S005B033683,B033683
S002B016982,B016982
S003B049328,B049328
S005B017592,B017592
S007B024553,B024553
S005B042897,B042897
S009B029246,B029246
S003B043405,B043405
S004B022847,B022847
S008B001743,B001743
S009B047764,B047764
S000B041058,B041058
S003B001834,B001834
S001B026592,B026592
S009B049243,B049243
S004B005025,B005025
S006B047447,B047447
S003B023382,B023382
S001B020838,B020838
S006B044887,B044887
S003B029302,B029302
S006B043312,B043312
S001B011227,B011227
S007B034947,B034947
S002B013319,B013319
S005B008866,B008866
S009B005163,B005163
S005B014087,B014087
S009B016780,B016780
S006B006610,B006610
S003B046225,B046225
S000B034814,B034814
S004B046394,B046394
S008B030463,B030463
S009B043466,B043466
S000B014912,B014912
S008B032052,B032052
S000B005433,B005433
S009B014967,B014967
S001B038062,B038062
S009B028106,B028106
S006B020558,B020558
S000B004645,B004645
S009B029648,B029648
S008B013143,B013143
S000B026418,B026418
S008B049916,B049916
S002B003327,B003327
S008B012371,B012371
S008B037303,B037303
S000B022766,B022766
S007B038744,B038744
S008B046050,B046050
S004B037553,B037553
S006B044861,B044861
S008B010490,B010490
S008B031716,B031716
S000B039285,B039285
S001B033903,B033903
S007B016099,B016099
S007B003386,B003386
S008B037334,B037334
S004B050377,B050377
S003B015689,B015689
S008B018703,B018703
S007B013674,B013674
S003B046128,B046128
S000B005039,B005039
S004B033677,B033677
S000B043652,B043652
S008B002661,B002661
S004B023039,B023039
S001B014792,B014792
S007B013341,B013341
S006B038014,B038014
S003B000918,B000918
S009B014912,B014912
S001B032156,B032156
S001B027763,B027763
S008B049157,B049157
S009B015352,B015352
S004B026121,B026121
S006B013572,B013572
S008B017880,B017880
S009B038684,B038684
S006B034708,B034708
S004B041205,B041205
S003B030406,B030406
S001B027181,B027181
S007B012766,B012766
S001B040897,B040897
S006B009300,B009300
S006B008940,B008940
S006B011493,B011493
S009B000773,B000773
S009B039316,B039316
S007B010994,B010994
S001B028984,B028984
S006B045665,B045665
S005B046265,B046265
S003B016813,B016813
S005B028320,B028320
S001B020204,B020204
S007B017535,B017535
S003B013738,B013738
S004B015492,B015492
S005B001927,B001927
S003B017571,B017571
S000B018223,B018223
S003B001332,B001332
S001B032212,B032212
S007B020470,B020470
S005B025532,B025532
S000B045617,B045617
S004B045033,B045033
S008B029146,B029146
S008B010002,B010002
S004B002119,B002119
S000B006023,B006023
S000B029021,B029021
S002B048702,B048702
S003B036157,B036157
S002B019084,B019084
S002B009379,B009379
S009B013855,B013855
S002B000461,B000461
S008B024569,B024569
S004B003928,B003928
S002B023118,B023118
S009B017360,B017360
S009B044710,B044710
S001B030206,B030206
S008B029300,B029300
S005B000157,B000157
S006B000918,B000918
S001B022724,B022724
S006B002514,B002514
S003B039414,B039414
S006B009943,B009943
S000B015492,B015492
S007B026574,B026574
S008B026950,B026950
S003B019194,B019194
S002B002407,B002407
S000B043216,B043216
S009B029564,B029564
S009B027905,B027905
S002B037674,B037674
S003B039898,B039898
S007B001366,B001366
S006B016581,B016581
S004B009460,B009460
S004B040814,B040814
S003B032225,B032225
S003B005554,B005554
S000B011985,B011985
S004B011775,B011775
S005B049995,B049995
S001B035434,B035434
S007B023675,B023675
S009B038615,B038615
S004B035971,B035971
S009B005377,B005377
S008B025355,B025355
S005B028977,B028977
S007B017514,B017514
S002B014799,B014799
S004B004156,B004156
S000B038798,B038798
S009B041541,B041541
S005B047352,B047352
S005B046859,B046859
S000B035016,B035016
S004B033788,B033788
S003B012487,B012487
S003B013572,B013572
S006B020194,B020194
S005B035568,B035568
S001B023232,B023232
S002B048209,B048209
S009B028242,B028242
S003B041798,B041798
S009B002458,B002458
S007B015689,B015689
S003B007272,B007272
S006B011191,B011191
S002B028106,B028106
S004B044879,B044879
S004B016784,B016784
S009B042918,B042918
S004B025755,B025755
S000B014619,B014619
S008B040491,B040491
S001B026418,B026418
S004B043392,B043392
S002B008571,B008571
S004B043828,B043828
S007B020834,B020834
S004B034152,B034152
S007B046152,B046152
S007B039989,B039989
S000B039565,B039565
S008B046225,B046225
S008B011268,B011268
S002B030327,B030327
S005B005891,B005891
S003B047586,B047586
S006B000851,B000851
S005B008555,B008555
S002B044111,B044111
S002B041381,B041381
S000B042012,B042012
S005B032565,B032565
S005B001542,B001542
S006B013007,B013007
S007B019866,B019866
S006B002213,B002213
S003B018703,B018703
S000B018149,B018149
S005B031778,B031778
S000B033860,B033860
S009B009886,B009886
S003B015488,B015488
S001B002661,B002661
S000B026121,B026121
S003B039989,B039989
S006B007668,B007668
S008B008066,B008066
S003B048550,B048550
S009B005702,B005702
S000B046259,B046259
S006B024224,B024224
S005B042976,B042976
S002B023972,B023972
S006B022006,B022006
S007B046418,B046418
S002B030983,B030983
S008B008557,B008557
S006B046798,B046798
S001B043670,B043670
S000B043828,B043828
S005B022868,B022868
S000B037657,B037657
S001B005498,B005498
S007B049182,B049182
S000B049118,B049118
S000B017481,B017481
S003B000238,B000238
S003B044710,B044710
S005B014009,B014009
S009B042996,B042996
S003B026053,B026053
S000B049876,B049876
S003B036837,B036837
S004B029009,B029009
S001B047081,B047081
S003B050176,B050176
S006B012071,B012071
S003B014751,B014751
S001B025162,B025162
S005B037028,B037028
S007B002226,B002226
S009B006804,B006804
S000B002174,B002174
S004B030445,B030445
S003B024934,B024934
S008B017720,B017720
S006B024853,B024853
S002B005003,B005003
S002B006072,B006072
S000B007606,B007606
S007B041000,B041000
S006B032943,B032943
S006B042387,B042387
S008B038684,B038684
S006B012935,B012935
S007B029600,B029600
S000B046128,B046128
S006B026301,B026301
S000B025757,B025757
S002B005303,B005303
S004B037671,B037671
S004B041541,B041541
S001B002198,B002198
S006B028922,B028922
S001B007842,B007842
S008B009621,B009621
S006B004922,B004922
S000B024122,B024122
S009B043079,B043079
S009B005816,B005816
S003B018511,B018511
S009B009609,B009609
S000B022992,B022992
S005B046115,B046115
S005B049372,B049372
S003B047081,B047081
S003B036579,B036579
S008B028539,B028539
S004B042833,B042833
S005B007520,B007520
S001B023764,B023764
S007B038830,B038830
S002B020549,B020549
S002B044622,B044622
S005B045563,B045563
S008B023159,B023159
S003B002802,B002802
S001B021613,B021613
S001B004849,B004849
S008B037124,B037124
S002B007525,B007525
S004B044843,B044843
S002B003346,B003346
S009B023514,B023514
S003B022994,B022994
S001B026314,B026314
S004B004332,B004332
S007B039512,B039512
S006B004050,B004050
S003B016388,B016388
S000B015455,B015455
S006B050239,B050239
S006B045602,B045602
